TF2_std,TF3_rms,TF4_fator_forma,FF2_freq_central,FF3_rms_freq,FF5_assimetria_espectral,FF_pico_50_200Hz,tipo_falha_adicionada,rpm,multiplicador_amplitude,fase_adicionada_rad,base_normal
0.06546105791661697,0.0666411680188721,1.2419439907510295,1103.6298370943214,1522.6152635097403,1.732587212722824,90.8203125,Pista Interna,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_0
0.06547575696618178,0.06666150899137396,1.2417649159814332,1114.432405204256,1540.5444981032879,1.7305837476601635,90.8203125,Pista Interna,1730,10,0.0,1730_Normal_DE_treino_seg_0
0.06550623913335418,0.0666914491978448,1.241369075438182,1118.2276455195536,1546.1670361107624,1.7209937079879787,90.8203125,Pista Interna,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_0
0.06549747127756089,0.06668283718069773,1.2413882614645788,1116.8373938801112,1544.032215928115,1.7241691125979068,90.8203125,Pista Interna,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_0
0.06546534787299159,0.06665128508021681,1.2422969318906154,1115.1224308723354,1540.932777111083,1.7235966162703504,90.8203125,Pista Interna,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_0
0.0654663334930688,0.06664051329414489,1.2416158267565012,1098.0252797799737,1513.7586170241514,1.737913010225552,90.8203125,Esfera,1730,1,0.0,1730_Normal_DE_treino_seg_0
0.06546627593706525,0.0666404567522565,1.2416168575542512,1098.0675174969463,1513.8198165173176,1.7377761526986684,90.8203125,Esfera,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_0
0.06546632461774189,0.0666405045751978,1.2416138378106902,1098.0445827371586,1513.789150062788,1.7378636424075666,90.8203125,Esfera,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_0
0.0654664106178459,0.0666405890600151,1.2416169341879826,1098.0705965668137,1513.8240124642555,1.7378020350077061,90.8203125,Esfera,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_0
0.06546643778253053,0.06664082278697532,1.241608362496493,1097.9207368138464,1513.6123824868857,1.7382866841676152,90.8203125,Esfera,1730,5,0.0,1730_Normal_DE_treino_seg_0
0.0654661500024652,0.0666405400783666,1.2416135164178057,1098.1315350344423,1513.9161610911412,1.7375871738322248,90.8203125,Esfera,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_0
0.06546639340595466,0.06664077919243092,1.2415984179903865,1098.0158819712187,1513.762654407488,1.738039554438355,90.8203125,Esfera,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_0
0.06546682340489311,0.06664120161370568,1.2416129646416245,1098.146722505194,1513.9377811634768,1.7377242269174416,90.8203125,Esfera,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_0
0.06546660596868235,0.06664124683473657,1.2415997251315805,1097.8416499522273,1513.51710675652,1.7387599681545782,90.8203125,Esfera,1730,10,0.0,1730_Normal_DE_treino_seg_0
0.06546603040876531,0.06664068141991764,1.2416100328231183,1098.2608831543052,1514.117528144058,1.7373324379058968,90.8203125,Esfera,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_0
0.06546651721572853,0.06664115964617402,1.2415798366674247,1098.026415626483,1513.807580972819,1.7382575316377016,90.8203125,Esfera,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_0
0.06546737720915476,0.06664200448122286,1.2416042165228522,1098.2888561571438,1514.1586058016253,1.7376188416285065,90.8203125,Esfera,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_0
0.06183362253570829,0.06310347922176006,1.2435709981252747,1157.0129726088303,1588.3405473037405,1.679277850363943,90.8203125,Pista Externa,1730,1,0.0,1730_Normal_DE_treino_seg_1
0.06183349930057028,0.06310335846653707,1.2435696757957826,1157.0055186941977,1588.3449077668836,1.6793763026360424,90.8203125,Pista Externa,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.061833573105106905,0.0631034307858713,1.2435714186100826,1157.0251329646542,1588.3746556770645,1.679347663087396,90.8203125,Pista Externa,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_1
0.061833647893937395,0.06310350406969552,1.2435737748091034,1157.0155739833453,1588.3519278922347,1.6792993949104735,90.8203125,Pista Externa,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_1
0.061833760472354844,0.0631039460741691,1.2435640543937394,1157.0018301468776,1588.2930040743402,1.679145706333414,90.8203125,Pista Externa,1730,5,0.0,1730_Normal_DE_treino_seg_1
0.061833144295583224,0.06310334230021025,1.2435574428225917,1156.96873619115,1588.3212296019667,1.679634106691764,90.8203125,Pista Externa,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06183351331950409,0.06310370389614527,1.2435661567893779,1157.0623586112483,1588.4628668851608,1.679493316805578,90.8203125,Pista Externa,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06183388726311351,0.06310407031282943,1.243576505781709,1157.019358211818,1588.3564260442465,1.6792458617199895,90.8203125,Pista Externa,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_1
0.061833992941814506,0.0631045885363615,1.24355455482737,1157.0486235507549,1588.3228265544922,1.6788879483656403,90.8203125,Pista Externa,1730,10,0.0,1730_Normal_DE_treino_seg_1
0.061832760586764145,0.06310338099496109,1.2435433126977515,1156.991710933645,1588.3927311509374,1.6798489600325321,90.8203125,Pista Externa,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06183349863698351,0.06310410418431564,1.2435603729754294,1157.1684059650934,1588.6597755677078,1.6795791512896219,90.8203125,Pista Externa,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_1
0.0618342465221185,0.06310483701090785,1.2435789416875782,1157.092787114535,1588.4620226886777,1.6790669599190962,90.8203125,Pista Externa,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_1
0.06183261423319233,0.06310366490305987,1.2435242465584957,1157.5935975854957,1589.1509722161968,1.6782633898676085,90.8203125,Pista Interna,1730,1,0.0,1730_Normal_DE_treino_seg_1
0.0618331326685721,0.06310417289606236,1.2435725979440413,1157.100841932141,1588.4859983150814,1.679100787827708,90.8203125,Pista Interna,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06183557157698643,0.0631065626820183,1.2435334873308883,1157.1492328143995,1588.503432716129,1.6788209323789562,90.8203125,Pista Interna,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06183391904039923,0.06310494342903365,1.2435589383854684,1157.0800487924093,1588.4952859025177,1.6792716793996385,90.8203125,Pista Interna,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_1
0.06183273386959098,0.06310881459076173,1.2433606370209285,1163.1477392458714,1597.2177291692085,1.6699428526409397,90.8203125,Pista Interna,1730,5,0.0,1730_Normal_DE_treino_seg_1
0.061835325998008346,0.06311135430763186,1.2435749117638286,1160.79986224204,1593.9180089836016,1.6728488796080974,90.8203125,Pista Interna,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06184751914585445,0.06312330097325637,1.2434418500723399,1161.388764738964,1594.5013806612187,1.6712838764031304,90.8203125,Pista Interna,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06183925761768979,0.06311520644005278,1.2434889374917153,1161.5884383929556,1595.1869812020734,1.672031636695303,90.8203125,Pista Interna,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_1
0.061841976372907885,0.06312417346507704,1.2432065131898513,1174.4461288833259,1613.8673093379348,1.6548751860496986,90.8203125,Pista Interna,1730,10,0.0,1730_Normal_DE_treino_seg_1
0.06184715974636105,0.06312925156085522,1.2435715452035363,1170.2697089409041,1607.96097890752,1.659199412493602,90.8203125,Pista Interna,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06187153897492478,0.06315313586091727,1.243321308552705,1172.1911807741983,1610.236775990341,1.6557458881292388,90.8203125,Pista Interna,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06185502123147302,0.06313695340676344,1.243470776524552,1172.4587859609014,1611.3451383456886,1.656570377707856,90.8203125,Pista Interna,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_1
0.06183363757137412,0.06310346631571535,1.243574945217959,1157.0260085392524,1588.3642371715614,1.6792726585069822,90.8203125,Esfera,1730,1,0.0,1730_Normal_DE_treino_seg_1
0.06183352225404969,0.06310335331892143,1.2435706813686598,1157.0065633334573,1588.34133571433,1.6793323312479405,90.8203125,Esfera,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.061833531902995884,0.06310336277370156,1.2435769776473404,1157.0388249564787,1588.3834886143293,1.6792383385448102,90.8203125,Esfera,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06183370636467942,0.06310353372469699,1.243577963311103,1157.0171558156878,1588.3570710390543,1.679341135198234,90.8203125,Esfera,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_1
0.061833826760502024,0.06310387281814864,1.2435836177916917,1157.0544480073586,1588.3941459380833,1.6791471704956453,90.8203125,Esfera,1730,5,0.0,1730_Normal_DE_treino_seg_1
0.0618332501734934,0.06310330783579514,1.2435622986343582,1156.9568188446776,1588.279653639098,1.679449953652022,90.8203125,Esfera,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.061833298418421605,0.0631033551097157,1.2435937802514037,1157.1196547839327,1588.4924251318057,1.678974919306998,90.8203125,Esfera,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_1
0.06183417072521078,0.06310420986016556,1.2435987083493965,1157.0101613301133,1588.3587093595172,1.679491167936955,90.8203125,Esfera,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_1
0.06183410329269693,0.06310442021029865,1.2435952322973942,1157.1332291290214,1588.494400035641,1.6789159702294914,90.8203125,Esfera,1730,10,0.0,1730_Normal_DE_treino_seg_1
0.06183295011846034,0.06310329025033513,1.24355233839755,1156.9344047119655,1588.2617507489358,1.6795386306015883,90.8203125,Esfera,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_1
0.06183304660874734,0.06310338479816718,1.2436155580368964,1157.2635365644228,1588.6917185037205,1.6785764087695076,90.8203125,Esfera,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_1
0.0618347912171246,0.06310509428668518,1.243625413645021,1157.0423610686587,1588.4210805589241,1.6796118971418033,90.8203125,Esfera,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_1
0.06445792539329763,0.06555871284680814,1.2479570927295751,1129.32229472096,1544.5389868035018,1.7102350839364338,90.8203125,Pista Externa,1730,1,0.0,1730_Normal_DE_treino_seg_2
0.06445788781134244,0.06555867589588683,1.2479628295555818,1129.3336730118467,1544.551978470746,1.7102054343011903,90.8203125,Pista Externa,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445798782364896,0.0655587742289009,1.2479581997346667,1129.3373115682132,1544.555189626381,1.7101584540685404,90.8203125,Pista Externa,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445812760670505,0.06555891166488804,1.2479569987755612,1129.368156780972,1544.6019965112164,1.7101386093585682,90.8203125,Pista Externa,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_2
0.0644577206299039,0.06555881476353712,1.247934962465845,1129.2237346878492,1544.4063611142667,1.7104744292668552,90.8203125,Pista Externa,1730,5,0.0,1730_Normal_DE_treino_seg_2
0.06445753271931193,0.0655586300090095,1.2479602661213354,1129.2779296960098,1544.4671868563892,1.7103346245291602,90.8203125,Pista Externa,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445803278204748,0.06555912167294907,1.2479395373201962,1129.296550913974,1544.4842534654151,1.7100975758515053,90.8203125,Pista Externa,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445873169380917,0.0655598088463619,1.2479344929103797,1129.451981763699,1544.7190023982457,1.7099908296663318,90.8203125,Pista Externa,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06445752227973042,0.06555899885559459,1.2479076684113446,1129.1813942118854,1544.3643302430482,1.71067637823689,90.8203125,Pista Externa,1730,10,0.0,1730_Normal_DE_treino_seg_2
0.06445714645684218,0.06555862934705631,1.2479565662451673,1129.2739537845912,1544.464336568165,1.7104512595387882,90.8203125,Pista Externa,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445814658442703,0.06555961267125815,1.2479126902416866,1129.3146247239622,1544.5035886899082,1.7099595690897635,90.8203125,Pista Externa,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445954439790454,0.06556098700058849,1.247907441400844,1129.63271188233,1544.981073465791,1.709718517732439,90.8203125,Pista Externa,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_2
0.0644578223357178,0.06555968453332303,1.2479346874612596,1129.580186341927,1545.008545407011,1.7104197064671662,90.8203125,Pista Interna,1730,1,0.0,1730_Normal_DE_treino_seg_2
0.06445784488240142,0.06555970670106447,1.2479141084481418,1129.7373909582402,1545.1445160720643,1.709520790664787,90.8203125,Pista Interna,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445847498936347,0.0655603262179214,1.2480041701108018,1129.8212106077972,1545.2532850817709,1.7090378983141876,90.8203125,Pista Interna,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445899975087652,0.06556084216000718,1.247965568514221,1129.56350205485,1544.9635097307944,1.7103834029820602,90.8203125,Pista Interna,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_2
0.064461056682321,0.06556746541143237,1.2478274699641014,1135.0682319760035,1553.8417386338465,1.7067078578592163,90.8203125,Pista Interna,1730,5,0.0,1730_Normal_DE_treino_seg_2
0.0644611694100038,0.0655675762369114,1.2477852406462455,1135.538164416362,1554.2178732690893,1.7040339081257199,90.8203125,Pista Interna,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06446431972074615,0.06557067339090364,1.2481278003181797,1135.781681371297,1554.6230108838433,1.7028916719305025,90.8203125,Pista Interna,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06446694324771489,0.06557325265367024,1.2480291755003323,1135.1328661336304,1553.8773792377458,1.7068085863408338,90.8203125,Pista Interna,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06447382111638782,0.06558577764251725,1.2476109978100371,1147.3888652994456,1573.2482565010578,1.6955344063327937,90.8203125,Pista Interna,1730,10,0.0,1730_Normal_DE_treino_seg_2
0.06447404652692114,0.06558599923140099,1.247727505473451,1148.4130360858965,1574.1962264611657,1.6912424378175122,90.8203125,Pista Interna,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.064480345736219,0.06559219165333688,1.2482375459597144,1148.1310648899746,1573.889210016432,1.6906159466163144,90.8203125,Pista Interna,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_2
0.0644855913794187,0.06559734838527469,1.2481627161222435,1147.427497504644,1573.1372962135815,1.6957157018483584,90.8203125,Pista Interna,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06445809058605159,0.06555884999763079,1.2479609403514427,1129.3554913829175,1544.5830545609115,1.7101457756243332,90.8203125,Esfera,1730,1,0.0,1730_Normal_DE_treino_seg_2
0.06445787384671482,0.06555863689744643,1.2479653299164484,1129.3466405170232,1544.5725126784982,1.7102127286590045,90.8203125,Esfera,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445793070840453,0.0655586928044001,1.2479609871155746,1129.3475357346508,1544.5779786857963,1.7102087469346485,90.8203125,Esfera,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445801845212928,0.06555877907486732,1.2479631050912614,1129.3526236381656,1544.589733019459,1.710228520747311,90.8203125,Esfera,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06445853806408053,0.06555949211432047,1.2479540402096085,1129.37932594795,1544.6108267108716,1.7100380082493467,90.8203125,Esfera,1730,5,0.0,1730_Normal_DE_treino_seg_2
0.06445745436763206,0.0655584266169079,1.247975988125782,1129.334055629582,1544.5560807413194,1.7103717619077201,90.8203125,Esfera,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445773867742922,0.06555870615209611,1.2479542740197385,1129.3388626923577,1544.584443003029,1.7103560932978759,90.8203125,Esfera,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445817739616555,0.06555913750320909,1.2479648638191205,1129.3605061926382,1544.6370287405732,1.71045534049484,90.8203125,Esfera,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06445913582298946,0.0655603325481437,1.2479461346265275,1129.4586343395488,1544.724014342987,1.7098607250940538,90.8203125,Esfera,1730,10,0.0,1730_Normal_DE_treino_seg_2
0.06445696843197256,0.06555820156332,1.2479900307588283,1129.3665473748001,1544.6102350627853,1.7105199476132922,90.8203125,Esfera,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_2
0.06445753705459957,0.0655587606344237,1.2479422623522392,1129.3839083140742,1544.6804559559682,1.7104869159476084,90.8203125,Esfera,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_2
0.06445841449183079,0.06555962333309463,1.2479634416564538,1129.4108042261325,1544.7597969993485,1.7107008692529593,90.8203125,Esfera,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_2
0.06578310646555,0.06698340877882085,1.2534681249883952,1095.2224074205978,1505.4759965726785,1.7584321118530237,90.8203125,Pista Externa,1730,1,0.0,1730_Normal_DE_treino_seg_3
0.06578305474865992,0.06698335798866697,1.2534653199642563,1095.1985873271267,1505.4333761306286,1.7584680248837556,90.8203125,Pista Externa,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578307688238237,0.066983379725766,1.2534668624190808,1095.2094659479262,1505.4631002248716,1.758535085516851,90.8203125,Pista Externa,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_3
0.0657830627814139,0.06698336587747865,1.2534614508347923,1095.1609874088729,1505.3950034891893,1.7586294277176173,90.8203125,Pista Externa,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578316880341034,0.06698378317495526,1.253482642516732,1095.3307724544584,1505.626657295407,1.758065931072841,90.8203125,Pista Externa,1730,5,0.0,1730_Normal_DE_treino_seg_3
0.06578291021879842,0.06698352922522026,1.2534686173069556,1095.2165520387366,1505.4215728861616,1.7582402154687553,90.8203125,Pista Externa,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578302088757938,0.06698363791036693,1.2534763296180182,1095.2672425412181,1505.5640880539813,1.758578335106437,90.8203125,Pista Externa,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06578295038264677,0.06698356866916848,1.2534492718512793,1095.0276359082563,1505.2277096587427,1.7590447085564385,90.8203125,Pista Externa,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578330316967815,0.06698430665714994,1.2535018280208532,1095.5338972413233,1505.9220805463453,1.757556066946713,90.8203125,Pista Externa,1730,10,0.0,1730_Normal_DE_treino_seg_3
0.06578278600049421,0.0669837987606864,1.253471881411702,1095.3338172968156,1505.55691579886,1.757847759083957,90.8203125,Pista Externa,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578300733828787,0.06698401612992873,1.2534842139872842,1095.408885308492,1505.8015923399385,1.7585775623696644,90.8203125,Pista Externa,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06578286632831805,0.06698387764824217,1.2534350869043445,1094.948825167632,1505.1557306301681,1.759457590202779,90.8203125,Pista Externa,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578253853898566,0.06698395919353,1.2534328790436364,1095.8321175654442,1506.4202126841371,1.757478865754751,90.8203125,Pista Interna,1730,1,0.0,1730_Normal_DE_treino_seg_3
0.06578575439811699,0.06698711737593077,1.2534345036661751,1095.8519859379355,1506.3967328002348,1.7571853900352596,90.8203125,Pista Interna,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578390110467189,0.06698529732080473,1.2534782332565786,1095.2739909991587,1505.5566838567022,1.7581079165348021,90.8203125,Pista Interna,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_3
0.0657807623628099,0.06698221487559085,1.2534594626828774,1095.3762851740019,1505.8232528843494,1.7589579551839054,90.8203125,Pista Interna,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578410300534403,0.06699024700555649,1.2533233126158698,1102.6137689308737,1517.1686409712581,1.7501395191397193,90.8203125,Pista Interna,1730,5,0.0,1730_Normal_DE_treino_seg_3
0.06580018034700878,0.06700603494720933,1.253263890876372,1101.8233605077721,1515.8694811617604,1.7522863726062265,90.8203125,Pista Interna,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.0657909153895756,0.06699693674673532,1.2535686828611403,1100.133020682384,1513.4958132203988,1.7544676350045156,90.8203125,Pista Interna,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_3
0.0657752218560635,0.06698152578033835,1.2533939142849708,1101.1224168131764,1515.2611450475288,1.7554918126721508,90.8203125,Pista Interna,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06579460515894871,0.06700651127075526,1.2532525718213856,1115.7086248079677,1537.726593071661,1.7360326974165972,90.8203125,Pista Interna,1730,10,0.0,1730_Normal_DE_treino_seg_3
0.06582675078556054,0.06703807577519051,1.2528019617275952,1114.604338961076,1536.2074190017731,1.7419108659591884,90.8203125,Pista Interna,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.0658082270478633,0.06701988683845278,1.2536978803399248,1111.8965068825075,1532.4042385026644,1.7439773634502806,90.8203125,Pista Interna,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06577684449724906,0.06698907191976296,1.25318833826082,1113.3931034738787,1534.905121188532,1.7445463898058111,90.8203125,Pista Interna,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578312372898511,0.06698339963671411,1.2534643507480652,1095.1801350934968,1505.416337857779,1.7585729172135578,90.8203125,Esfera,1730,1,0.0,1730_Normal_DE_treino_seg_3
0.06578314546494941,0.06698342098319168,1.2534600799002364,1095.1949355675954,1505.4358245259189,1.7585121095857694,90.8203125,Esfera,1730,1,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578303023028177,0.06698330781341688,1.2534671037019038,1095.2058953959724,1505.4508987799327,1.758471052841592,90.8203125,Esfera,1730,1,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06578295632825194,0.06698323523564305,1.2534682459819573,1095.205423028927,1505.453501395513,1.7585000546672822,90.8203125,Esfera,1730,1,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578324676420746,0.0669837292438615,1.2534636173793425,1095.1259948760867,1505.3359709841309,1.7587333657053252,90.8203125,Esfera,1730,5,0.0,1730_Normal_DE_treino_seg_3
0.06578335544375387,0.0669838359756561,1.2534422635785785,1095.195908025843,1505.42570434532,1.7584265027546402,90.8203125,Esfera,1730,5,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578277927023624,0.06698327012837577,1.2534773822747938,1095.2437417447245,1505.4928978171195,1.7582522712265571,90.8203125,Esfera,1730,5,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06578240975784719,0.06698290723851605,1.2534830938546668,1095.2429646803014,1505.5078401004619,1.7583922024971474,90.8203125,Esfera,1730,5,4.71238898038469,1730_Normal_DE_treino_seg_3
0.06578343820029589,0.06698417824389387,1.253463392887845,1095.133899286235,1505.3486659431753,1.758812958754662,90.8203125,Esfera,1730,10,0.0,1730_Normal_DE_treino_seg_3
0.06578365555857665,0.06698439170588211,1.2534206863542217,1095.2614861484221,1505.5094607771302,1.7582172239824359,90.8203125,Esfera,1730,10,1.5707963267948966,1730_Normal_DE_treino_seg_3
0.06578250321175205,0.06698326001593058,1.2534909230285813,1095.3458859180678,1505.6314449296701,1.7579214559272671,90.8203125,Esfera,1730,10,3.141592653589793,1730_Normal_DE_treino_seg_3
0.06578176418179693,0.06698253423413553,1.2535004505770322,1095.3462792484675,1505.6631733650652,1.7581883951035953,90.8203125,Esfera,1730,10,4.71238898038469,1730_Normal_DE_treino_seg_3
